  172.0569,   80.5588,   80.5316,   80.5766,    80.621,    80.738,   80.7818,   80.8256,   80.7966,   80.7681,   80.6672,   80.5673,   80.5415,     80.59,     80.64,   80.7648,   80.8184,   80.8739,   80.9315,   80.9183,   80.9074,   80.8259,   80.7468,   80.7434,   80.7425,   80.8172,   80.8213,    80.755,    80.691,   80.5565,   80.5703,   80.5863,   80.6045,   80.6245,   80.6463,   80.6698,   80.6947,   80.5747,   80.6019,   80.6299,   80.6586,   80.6877,    80.717,   80.7462,   80.7021,   80.6576,   80.6854,   80.6393,   80.6651,   80.6896,   80.7857,   80.8801,   80.8266,    80.771,   80.7865,   80.7266,   80.7375,    80.746,   80.7519,   80.8285,   80.9025,   80.8278,   80.8236,   80.8169,   80.7347,   80.6501,   80.5632,   80.6202,   80.6021,    80.582,   80.6333,   80.6829,   80.5849
  172.0597,   80.5531,   80.5237,   80.5665,   80.6088,   80.7239,   80.7658,   80.8079,   80.7773,   80.7473,   80.6451,    80.544,   80.5172,   80.5649,   80.6875,   80.7388,   80.7921,   80.9207,   80.9055,   80.8927,   80.8824,   80.8016,   80.7966,   80.7212,   80.7216,   80.7978,   80.8036,    80.739,   80.6039,   80.5444,   80.4872,   80.5785,   80.5988,   80.6211,   80.6452,    80.671,   80.6981,   80.6535,   80.6098,     80.64,   80.6708,   80.7018,    80.733,    80.764,   80.7215,   80.6785,   80.6345,   80.6626,   80.6163,   80.6416,   80.7383,   80.8331,   80.7797,   80.7973,   80.7394,   80.6792,   80.6895,   80.6971,   80.7022,   80.8506,   80.8502,   80.8471,   80.8413,   80.8328,   80.7488,   80.6622,   80.5732,   80.6281,   80.6077,   80.5854,   80.6344,   80.6817,   80.5815
  172.0625,   80.5432,   80.5132,   80.5557,   80.5976,   80.7124,   80.8272,   80.7961,   80.8385,   80.7355,   80.6335,   80.5326,   80.5062,   80.5544,   80.6774,   80.8024,   80.8564,   80.9126,   80.8982,   80.8862,   80.8768,    80.797,   80.7929,   80.7185,    80.793,   80.7971,    80.804,   80.7404,   80.6063,   80.5478,   80.4916,   80.5107,    80.532,   80.5551,     80.58,   80.6065,   80.6344,   80.5903,   80.6202,   80.6509,    80.682,   80.7133,   80.7447,   80.7758,   80.7333,   80.6902,   80.6461,   80.6739,   80.7003,   80.7252,   80.7483,   80.8425,   80.7885,   80.8054,   80.7467,   80.6857,   80.6951,   80.7018,   80.7058,   80.7802,   80.8519,   80.8478,   80.8409,   80.7584,   80.7463,   80.5857,   80.5688,   80.5497,   80.6015,   80.5784,   80.6265,   80.6731,   80.5722
  172.0653,   80.5481,   80.5181,   80.5605,   80.6024,    80.717,   80.8317,   80.8004,   80.8426,   80.7394,   80.6371,   80.5359,   80.5092,    80.557,   80.6796,   80.8042,   80.8578,   80.9136,   80.8988,   80.8864,   80.8765,   80.7963,   80.7918,    80.717,   80.7911,   80.7949,   80.8013,   80.7374,    80.603,   80.5442,   80.4877,   80.5066,   80.5276,   80.5506,   80.5754,   80.6017,   80.6295,   80.5854,   80.6154,    80.646,   80.6772,   80.7087,   80.7402,   80.7714,   80.7292,   80.6863,   80.7156,   80.6706,   80.6974,   80.7226,   80.8191,   80.8407,   80.7871,   80.8043,   80.7461,   80.6855,   80.6953,   80.7025,   80.7069,   80.7817,   80.8538,     80.85,   80.7705,   80.7614,   80.6766,   80.5893,   80.5727,   80.5538,   80.6059,   80.5829,   80.6312,   80.6779,    80.577
  172.0681,   80.5298,   80.5736,   80.5437,   80.5865,   80.7022,    80.818,   80.8611,   80.8316,   80.7298,    80.629,   80.5294,   80.5043,   80.5538,   80.6781,   80.8044,   80.8597,   80.9172,    80.904,   80.8932,   80.8849,   80.8793,   80.8032,   80.7297,    80.805,   80.8099,   80.7443,   80.7544,   80.6207,   80.4895,   80.5066,   80.5258,   80.5471,   80.5701,   80.5948,   80.6209,   80.6483,   80.6037,   80.5599,   80.5898,     80.62,   80.7235,   80.7538,   80.7108,   80.7403,   80.6959,   80.7236,   80.6771,   80.7023,   80.7989,   80.8206,   80.8405,   80.8583,   80.8008,   80.7409,   80.6786,   80.6869,   80.6926,   80.6956,   80.7691,   80.8399,    80.835,   80.8275,   80.7444,   80.7319,    80.644,   80.5538,   80.6077,   80.5864,   80.5634,   80.6118,   80.6587,   80.5583
  172.0709,   80.5229,   80.4944,   80.5382,   80.5818,   80.6983,   80.8149,   80.8588,   80.8302,   80.7293,   80.6294,   80.5306,   80.5064,   80.5567,   80.6819,    80.809,    80.865,   80.9232,   80.9107,   80.9006,   80.8929,   80.8877,    80.812,    80.739,   80.8146,   80.8197,   80.8273,   80.7644,   80.6308,   80.4994,   80.5164,   80.5354,   80.5564,    80.579,   80.6033,   80.6289,   80.6558,   80.6105,   80.5661,   80.5952,   80.6247,   80.7274,   80.7569,   80.7131,   80.6686,   80.6964,   80.6502,   80.6759,   80.7002,   80.7959,   80.8169,   80.8359,    80.853,   80.8678,   80.8073,   80.7444,    80.679,   80.6841,   80.7598,   80.7598,   80.8303,   80.8252,   80.8176,   80.8074,   80.7219,    80.634,   80.6171,    80.598,   80.5771,   80.5544,   80.6763,   80.6507,   80.6238
  172.0737,   80.5435,   80.5155,   80.4868,   80.6038,   80.6474,    80.764,   80.8077,   80.7787,   80.6773,   80.5767,   80.4772,   80.4519,   80.5742,   80.6981,   80.7508,   80.8053,    80.862,   80.9208,   80.9089,   80.8994,   80.8923,   80.8148,   80.8128,   80.8135,   80.8167,   80.8224,   80.7576,   80.6952,   80.5621,   80.5044,   80.5218,   80.5413,   80.5626,   80.5856,   80.6102,    80.636,     80.59,   80.5449,   80.5736,   80.6028,   80.7053,   80.7348,   80.6911,    80.647,   80.6754,   80.6298,   80.6563,   80.6816,   80.7054,   80.8007,   80.8211,   80.8396,    80.856,   80.7972,    80.736,   80.6725,   80.6795,   80.7571,    80.759,   80.8314,   80.8282,   80.8225,   80.8143,   80.7305,   80.6444,    80.556,   80.6117,   80.5922,   80.5709,    80.694,   80.6694,   80.6436
  172.0765,   80.6028,   80.5012,   80.5451,   80.5886,    80.705,   80.8214,   80.7921,   80.7632,    80.735,   80.6348,   80.4626,   80.4379,   80.5608,   80.6855,    80.739,   80.7945,   80.8521,   80.9121,   80.9014,   80.8931,   80.8142,    80.811,   80.7374,   80.8124,    80.817,   80.8241,   80.7606,   80.6996,   80.5678,   80.5113,   80.5299,   80.5505,   80.5729,   80.5969,   80.6223,    80.649,   80.6037,   80.5592,   80.5884,   80.6179,   80.6477,   80.7504,   80.7067,   80.6625,   80.6176,   80.6448,   80.6709,   80.6956,   80.7188,   80.7402,   80.8329,   80.8504,   80.7928,   80.7328,   80.7436,   80.6788,   80.6845,   80.7608,   80.7614,   80.8325,    80.901,   80.8208,   80.8112,   80.7262,   80.6388,   80.5491,   80.6036,    80.583,   80.5606,   80.6096,   80.6573,   80.5575
  172.0793,   80.5452,   80.5192,   80.4924,   80.6111,   80.7295,   80.7747,   80.8201,   80.7926,   80.6926,   80.5933,   80.4949,   80.4707,   80.5208,   80.6455,   80.7717,   80.8267,   80.8836,   80.8695,   80.8575,   80.8478,   80.8403,   80.7622,   80.7596,   80.8324,   80.8346,   80.7661,   80.7731,   80.6362,   80.5747,   80.5154,   80.6042,   80.6219,   80.6414,   80.5895,   80.6852,   80.7092,   80.5882,   80.5412,   80.5681,   80.5954,   80.6962,    80.724,   80.6787,   80.6331,   80.6601,   80.6132,   80.6385,   80.6628,   80.6857,   80.7803,   80.8001,   80.8182,   80.8343,   80.7754,   80.7143,   80.7241,   80.6584,   80.7366,   80.8123,   80.8125,   80.8834,   80.8057,   80.7988,   80.7164,   80.6318,   80.6181,   80.6023,   80.5846,   80.5651,   80.6901,   80.6674,   80.6434
  172.0821,   80.5533,   80.5275,   80.5009,   80.6198,   80.7383,   80.7835,   80.8288,   80.8012,    80.701,   80.6015,   80.5028,   80.4782,   80.5278,    80.652,   80.7777,   80.8321,   80.8884,   80.8736,    80.861,   80.8505,   80.8423,   80.7634,     80.76,    80.759,   80.8335,   80.7643,   80.7705,   80.6329,   80.5707,   80.5107,   80.5989,    80.616,    80.635,   80.6557,   80.6779,   80.7015,   80.5801,   80.5329,   80.5595,   80.6598,   80.6874,   80.7152,    80.743,   80.6976,   80.6516,   80.6781,   80.6307,   80.6553,   80.6787,   80.7737,   80.7941,   80.8128,   80.8296,   80.7713,   80.7109,   80.6483,   80.6565,   80.7353,   80.8118,   80.8128,   80.8845,   80.8076,   80.8014,   80.7197,   80.6358,   80.6228,   80.6076,   80.5905,   80.5716,    80.697,   80.6748,   80.6512
